725500,4,2.5,2790,74495,3,9,2790,1997,2790,24643
800000,2,1,1740,5719,3,8,1740,1955,1980,5000
1.325e+006,3,3.75,6400,76665,4,10,3810,1966,3430,60548
180500,3,2.5,1800,8518,3,7,1800,1996,1770,7570
325000,3,2.5,1800,8518,3,7,1800,1996,1770,7570
235000,3,1.75,1190,7280,4,7,1190,1968,1250,7800
330000,2,1,860,8308,4,7,860,1948,1310,8308
678500,3,2,2460,6600,4,8,1370,1952,2150,6600
463000,4,2.5,1980,6660,4,7,1980,1974,1980,7150
250000,2,1,670,4640,3,6,670,1943,870,4501
655000,3,2,1410,4800,4,8,1410,1927,1820,7200
239900,4,2.25,1860,7000,3,8,1120,1979,1990,8937
185000,3,1,980,9135,3,7,980,1955,1780,9135
1.735e+006,4,2.25,3040,5000,4,9,2080,1926,2870,5000
251700,3,2.25,1810,11800,3,7,1240,1977,1810,5641
400000,4,2,1560,8250,3,8,1320,1964,1870,8258
735000,4,1.75,2100,7960,3,8,1340,1955,2060,7960
1.7e+006,5,2,2500,15250,5,8,2500,1942,1880,18782
82500,2,1,520,22334,2,5,520,1951,1572,10570
765000,4,4,3010,7221,3,10,3010,2004,3490,7518
292500,4,1.75,2140,8162,3,7,1420,1968,2040,7632
270000,3,2.25,2390,7000,4,7,1990,1970,1610,7000
415000,2,1,1510,6807,3,7,1090,1939,1460,6807
950000,4,1.75,2210,19025,4,7,1460,1952,2640,14999
353000,3,2.75,2170,8396,3,7,2170,1995,2170,8378
670950,3,2.5,1790,2375,3,8,1790,2007,1450,2400
280950,3,1.75,1390,8700,4,7,840,1912,1390,10875
585000,3,1.75,1850,7735,4,8,1850,1983,2220,7639
525000,2,1.5,1480,43645,3,8,1480,1974,1600,34326
605000,3,1.75,1850,8823,4,8,1370,1973,1880,7580
1.01e+006,4,3.5,3350,3752,3,9,2550,2007,1050,4960
245990,3,1,1040,8410,3,7,1040,1942,1350,8410
535000,4,2.25,2810,12607,3,10,2810,1985,2810,17400
410000,1,1.5,1010,5750,3,7,1010,1911,1230,5750
550000,3,2.5,2250,7752,4,8,2250,1988,2080,7033
665000,3,1.75,1800,8000,3,8,1800,1972,1950,8500
455000,3,1,2400,17239,4,7,1890,1940,2390,7350
440000,4,1,1780,4000,3,7,1780,1922,1750,4000
332000,3,2.25,2120,14915,3,9,1720,1979,2320,13100
280000,3,2.5,1860,6607,3,7,1860,1989,1760,6766
570000,3,3.5,1460,1021,3,8,1150,2006,1460,1245
250000,3,1,1230,10350,4,7,1230,1957,1510,10427
238000,2,1,1088,8453,3,6,1088,1952,1088,8016
265000,3,1,800,5760,3,6,700,1949,1060,6628
306000,3,1,1190,10350,4,7,1190,1959,1850,10500
345000,5,2.75,1940,4182,3,7,1240,2002,1950,4182
765000,4,2.5,3300,10764,4,9,1720,1971,2290,10975
346300,4,2.5,2590,11018,3,8,2590,1998,2400,8042
342500,3,2,2080,11375,3,8,2080,2002,1080,12899
501000,4,2.25,2680,5439,3,7,2680,2000,2460,4473
270000,3,2.5,1670,8364,4,7,1300,1990,1490,8143
638000,3,1,1830,4400,4,8,1720,1930,1650,4400
460000,3,1.75,1400,2003,4,8,700,1908,1370,1281
760000,4,1.75,2770,8521,4,7,1470,1953,1910,9380
1.085e+006,3,2.5,3630,11019,4,9,2150,1972,3150,13555
234000,3,1,1040,8128,3,6,1040,1983,1520,7500
1.65e+006,3,2.75,2690,8890,4,10,2690,1975,2940,8890
488000,5,2,2020,5000,4,7,2020,1938,1510,6600
1.55e+006,5,2.5,2450,20805,4,9,2450,1963,3020,20324
499000,4,3,2030,12675,3,7,2030,1982,1990,7705
150000,3,1,1450,6776,3,7,1450,1952,1680,7200
333000,4,2.5,2400,7270,3,8,2400,1993,2150,6584
700000,4,2.75,2870,8625,4,8,1860,1959,2430,8479
275000,4,1,1340,22500,3,7,1340,1926,1620,10800
330000,3,2.5,1680,11312,3,7,1080,1959,1390,10700
360000,4,2,1850,8827,3,7,1850,1969,1310,6901
467000,3,1,1220,8040,3,7,1220,1965,1360,8040
568000,3,2.5,2320,57063,4,9,1790,1979,3290,7314
605000,5,2.25,3220,9603,3,8,3220,1972,2260,10093
750000,4,2.75,3190,9023,3,9,3190,2005,3159,5615
760000,3,2.75,3530,69834,3,10,3530,1994,3560,74256
265000,3,1.75,2050,10519,3,7,1240,1979,1770,9605
490000,3,1.75,1720,12540,4,7,1720,1956,1440,11850
360000,4,2.5,2850,4650,3,8,2850,2004,2850,4650
311750,4,2.25,2270,12000,4,7,1290,1976,2030,23980
399000,3,2.25,1880,12473,3,8,1420,1958,2300,10469
347000,4,2.5,2770,9751,3,8,2770,1989,2370,6950
1.68e+006,4,3.75,4490,34982,3,12,4490,1998,4470,37525
585000,4,2.5,3110,6479,3,9,3110,2005,3110,7075
340000,4,2.5,2360,7475,3,8,2360,1992,2280,7570
612000,3,2.5,2180,5496,3,8,2180,1994,2120,5496
230000,2,1.75,1910,3376,3,8,1910,1980,1470,3623
604000,4,2.5,2260,7753,3,9,2260,1989,2690,8924
250000,3,1.75,1770,8868,4,7,1770,1959,1630,9706
258500,3,2,1460,7930,3,7,1460,1989,1630,7930
783000,4,2.75,2080,5000,5,8,1470,1940,1970,5000
1.05e+006,5,2.25,2960,7680,5,8,1550,1958,2860,7680
760000,4,2.5,3220,4031,3,9,3220,2002,3150,5083
276000,3,1,1140,5000,3,7,1140,1960,1140,5000
550000,4,2,1660,12377,3,8,1660,1966,1820,8968
398000,4,1,1430,6240,5,7,1430,1953,1410,6240
775000,3,3,1820,4300,4,8,1620,1914,1440,4300
1.0275e+006,4,3,3540,10202,3,8,2720,1988,2780,10714
327000,4,1,1620,6000,5,7,1620,1905,1310,6000
564500,4,2.75,3100,14568,3,8,3100,1995,2860,14396
782000,4,1.75,1500,6820,5,7,1500,1905,1360,4125
398000,4,2.5,2820,5510,3,9,2820,2005,2820,5510
257000,3,1.75,1850,10920,3,6,1850,1915,1510,7871
235000,4,2,1570,9415,4,7,1570,1984,1550,8978
453000,4,2.75,2300,37533,5,8,1550,1979,2130,10092
535000,2,1,920,9000,1,6,920,1954,1760,8400
275000,3,2.5,1600,7000,4,8,1600,1993,1700,7000
665000,3,2.5,2630,10047,3,9,2630,1996,2640,10620
670000,4,2.75,3020,13530,4,8,1540,1977,2230,11896
465000,3,1.75,1490,10757,3,7,1060,1966,1490,10609
210000,3,1.5,1160,5200,5,7,1160,1970,1170,5200
265000,4,2.5,2040,4443,3,8,2040,2001,2040,4637
426000,2,2.5,1550,2657,4,8,1550,1987,1570,2442
529219,4,2.25,1990,7610,4,8,1290,1966,1820,8198
600000,3,2.25,1900,46609,4,7,1440,1969,2460,43560
875000,5,3.5,3840,8279,3,9,3840,2001,3570,8279
608000,4,3,2400,7680,3,7,1200,1956,2670,6342
220000,3,1,1660,21514,4,7,1660,1973,1660,21600
1.76e+006,4,5,6055,21630,4,12,3555,1996,4890,19223
295450,3,2,2030,17120,4,8,1890,1966,1870,13662
315000,2,1,840,5087,3,7,840,1925,1590,5087
205000,4,2,1450,8175,4,7,1450,1967,1570,9024
310000,3,1.5,1460,9908,3,7,1460,1952,1420,9582
1e+006,5,1,2010,5210,3,9,1890,1927,2330,5000
525000,4,2.5,2910,7631,3,9,2910,2006,3190,5552
284000,4,1.75,1880,8800,3,7,1130,1960,1340,8733
510000,3,1.75,2170,26460,3,8,1450,1986,2090,29075
405000,2,1,1260,4377,4,7,1260,1947,1420,6376
509950,3,2.5,1970,9153,3,8,1970,2007,1800,9800
600000,4,2.25,2090,45738,3,8,2090,1987,3420,45738
990000,4,3.75,3450,4940,3,10,2570,2006,1880,5387
280005,3,1.5,1130,7200,3,7,1130,1954,1130,7200
700000,3,1.75,2600,7668,4,8,1300,1968,1980,13664
330000,3,1,1030,7620,3,7,1030,1953,1030,7560
340000,2,1,1700,6718,3,7,1230,1956,2040,7500
468000,2,2.5,1480,2167,3,8,1390,2007,2130,2556
1.339e+006,4,2.5,4250,19387,4,9,3260,1972,3690,17024
515000,3,1.75,1600,20873,3,8,1600,1955,2640,18364
245000,4,2,1870,8750,3,7,1870,1977,1770,8207
265000,3,2.5,1440,7741,4,7,1000,1983,1680,7316
372400,3,2.5,2720,11937,3,9,2720,1990,2590,9683
390000,3,1.5,1240,8410,5,6,1240,1948,1630,8410
208000,3,1,1020,6120,4,7,1020,1967,1370,8000
273000,2,0.5,1180,7750,4,6,590,1945,1380,8976
455000,5,3.5,3080,7759,3,8,2310,2003,2980,8223
270000,4,2.5,1750,6397,3,7,1750,1988,1940,6502
618000,4,2.25,2530,8736,4,7,1210,1958,1720,8500
213550,3,2.5,1580,8541,3,7,1580,1990,1640,7542
210000,5,1.75,2340,9148,3,7,2340,1957,1390,10019
2.75e+006,5,4,6300,16065,3,12,4360,2004,3260,17287
403500,4,2.75,2400,3844,5,7,1200,1974,1100,3844
235000,3,1.5,1300,7600,4,7,1300,1963,1570,7600
287500,3,2,1760,7147,4,6,880,1936,1720,7147
546800,4,1.5,1520,5910,3,7,1020,1946,1710,5910
183000,3,1.75,1070,8100,4,6,1070,1957,1260,8100
560000,3,2,2560,216777,3,8,2560,1986,2360,108463
299500,3,1,1280,6726,3,6,1280,1958,1630,5000
610000,4,2.25,1660,7350,3,8,1660,1965,1790,7455
288350,3,1.5,1860,7963,3,7,1200,1963,1800,10400
500000,2,1,950,4500,3,7,850,1926,1670,4000
625000,4,2.75,2140,4000,3,7,1190,1951,2140,4770
418000,2,1.5,1480,1349,3,7,1240,2007,1550,1349
660000,3,3,2260,1825,3,8,1660,2002,2260,1834
775000,4,2.5,2300,6158,3,9,2300,1999,2170,6434
429500,3,2.75,1650,7272,4,7,1230,1972,1770,7272
569000,3,2,1990,3000,3,7,1230,1908,1600,4080
250000,4,2,1960,7560,5,7,1160,1978,1950,7560
225000,3,1.5,1310,10491,4,7,1310,1969,1430,9664
530000,4,2.75,2450,15002,5,9,2450,1974,2650,15055
306000,3,1,910,8658,3,7,910,1955,1170,10200
517100,3,1.75,1580,9719,5,7,1580,1962,1760,8539
354950,3,1.75,1780,9689,3,7,1130,1976,1660,9786
348000,3,1.5,1040,1824,3,6,1040,1925,1010,5100
522250,4,2.5,2340,41600,3,8,1640,1977,2340,34960
275000,3,2.5,1720,8755,3,8,1000,1983,1720,8690
390000,3,1.5,1600,10440,3,7,1600,1954,1600,8816
260000,3,1.5,1320,9750,3,7,1320,1954,1530,9750
585000,5,2.75,2350,4178,3,8,1520,1922,1920,4178
605000,5,2.75,2740,5616,5,7,1670,1925,1600,4592
342000,4,2.5,2300,6448,3,8,2300,2001,1860,5872
900000,5,3,4350,37169,3,10,2950,1972,3280,41631
252000,3,1.75,1430,7700,4,7,980,1981,1430,8625
357000,3,1.75,2400,14012,3,9,2400,1971,2800,13988
370000,3,1,940,7910,4,6,940,1959,1000,7700
322500,3,1,1020,13504,5,7,1020,1959,1110,11158
210000,2,2,1680,5756,4,7,1680,1910,1340,5447
290000,2,1,1340,9840,3,7,1340,1949,1610,8949
860000,4,3.25,3960,7012,3,10,3960,2005,3680,8522
302000,6,2,2650,4621,3,8,2650,1911,1640,4879
369160,4,2.25,2120,9680,4,8,2120,1965,2360,9647
1.185e+006,4,2.75,2850,3000,3,9,2530,2003,2083,4500
993000,4,2,2850,14810,5,8,2490,1954,2430,10454
380000,6,2,1870,6969,4,7,1870,1968,1500,6969
635000,4,2,2660,8160,4,7,1380,1949,1660,8160
260000,3,1,1190,11120,3,6,1190,1947,1230,12720
243000,2,1,1770,5522,4,7,960,1943,1830,7378
1.4e+006,4,2.5,2770,8879,3,9,2770,2001,2770,8882
665000,4,2.5,2080,8100,5,8,1220,1952,2090,8100
898000,5,2.25,2700,9000,5,9,2700,1987,2630,9000
583000,4,2.75,2200,9453,5,8,1100,1955,1390,5355
429000,4,1.75,2160,7700,2,8,2160,1977,2080,7700
471000,3,2.5,2010,4059,3,8,2010,1998,2010,5779
1.81e+006,3,3.5,3780,8295,3,9,2430,1951,3780,9127
739500,3,3.25,4460,51177,3,9,4460,2005,2670,38925
450000,3,1.5,1770,17208,3,8,1160,1959,2450,17118
552500,3,1,1430,5000,3,7,1430,1949,1210,5000
437000,4,1.75,1700,10642,4,7,850,1954,1610,11200
270000,4,2,1830,5220,3,7,1830,1951,1760,5757
226740,3,1.5,1410,8800,4,7,1410,1965,2180,10108
446500,4,2.5,3060,7920,3,8,1810,1974,2690,7767
283000,3,2,1820,15068,3,7,1520,1920,1490,9589
445000,4,1.75,2430,13211,4,7,2430,1909,1330,10500
250000,2,1,740,6840,5,6,740,1942,740,6840
307000,3,1,770,6552,3,6,670,1942,920,7200
315000,4,2.75,2200,8580,3,8,1860,1991,2290,7816
555000,3,3,2920,23085,3,7,1540,1908,2270,18180
264900,4,2.5,2040,7000,3,7,1250,1979,1900,7378
510000,3,2,1600,4510,3,7,990,1978,1580,4561
328000,4,2.5,1990,3980,3,7,1990,2002,1990,4373
358000,4,2.5,1830,7308,3,7,1830,2002,1830,5692
325000,3,2.5,2540,4260,3,7,2540,2005,2190,4260
1.365e+006,2,3.25,2700,3444,3,9,2700,1990,2710,3444
230000,4,2,1440,10800,4,7,1440,1967,1190,7380
545000,3,2,1550,4000,3,7,940,1955,1880,4000
705380,3,2.5,2490,4343,3,9,2490,2003,2130,4106
459000,5,2.5,2650,12987,4,7,1350,1979,2160,12726
815000,4,2.25,2000,3800,3,8,2000,2001,1610,3800
495000,6,5,3440,4500,3,8,3280,2007,1400,5500
520000,3,2.5,2280,58712,3,9,2280,1987,2240,24332
430000,2,1.5,1320,1194,3,7,1320,2001,1320,1250
255000,4,2.5,2070,7800,3,8,2070,1989,1950,7815
588000,3,2,1860,4777,5,7,1860,1908,1580,3822
350000,3,1,940,7811,3,6,940,1959,1180,7490
625000,4,2.75,2290,21486,5,7,2290,1963,2540,15936
172500,2,2,1510,20685,2,6,1250,1958,1490,29527
554000,3,2,1830,3500,5,7,1290,1909,1530,4000
775000,4,2.5,3090,7112,3,9,3090,2001,3050,6000
1.1875e+006,4,3.5,4340,217800,3,11,4340,2003,3430,219106
618000,3,2.75,3200,12682,3,9,3200,1977,2880,10432
305000,4,1,1560,8450,4,6,1560,1954,1380,8100
232000,3,2,1280,13356,3,7,1280,1994,1590,8071
262000,4,2.5,2020,6236,3,7,2020,2002,1940,5076
234000,3,1,1040,8122,5,7,1040,1971,1470,8676
500000,4,2.75,2260,7209,3,7,1330,2002,1790,10860
278000,3,1,860,7632,3,6,860,1920,890,7632
230000,5,1,1920,19040,3,7,1160,1961,1920,11520
500000,4,1.75,2290,9215,5,8,1270,1969,2290,10200
366500,4,2.75,2070,9300,5,7,1120,1945,1010,8308
665000,6,3,4250,4400,4,7,3020,1902,1520,4950
1.101e+006,3,1.5,2220,4830,3,9,1790,1928,1670,4830
575000,2,1.75,1840,4076,3,8,1140,1957,1540,4076
674750,4,2.5,2590,9753,3,10,2590,1993,2800,9917
719000,5,2,3110,6131,5,7,1560,1940,1720,6600
482000,3,1.75,2600,105587,4,7,1300,1980,1941,208438
254000,2,1,1060,8187,4,6,1060,1952,1260,8188
443725,3,1.75,1250,3880,4,7,750,1944,1240,3880
575000,4,2.5,2520,35636,3,8,2520,1980,2230,35673
469000,3,2.25,2070,9957,3,8,1440,1977,2070,10158
175000,2,1,1300,44431,5,6,1300,1958,1470,14850
437000,5,2,2190,8316,3,7,1390,1961,2010,8316
550000,4,3,2760,13113,4,8,1760,1974,1900,13113
172040,3,2.25,1710,7134,4,7,1130,1979,1790,7455
363000,3,2,1750,7000,3,8,1750,1993,1840,6969
282000,3,2.25,1552,3600,3,7,1552,2012,1677,3600
400000,6,2,2350,6554,3,8,2000,1905,1560,6554
650000,5,3.5,5110,10018,3,10,3850,2003,1790,10018
365000,3,2.5,1720,99916,4,7,1720,1990,1340,73180
269950,4,2.5,1960,7230,3,8,1960,2002,1850,7208
260000,2,1,1270,19602,3,6,1270,1977,1270,17699
193000,3,1.5,1180,7000,4,7,1180,1977,1630,7500
340000,4,2.25,2230,6791,3,8,2230,2005,2420,6297
900000,4,3.25,4700,38412,3,10,3420,1978,3640,35571
371000,3,2.5,2150,8361,3,8,2150,1991,2150,9368
592000,3,2.5,2400,81892,3,8,2400,1985,1370,37270
300000,3,2.5,1830,12750,3,7,1830,1991,1610,10000
449950,4,3,2800,6977,3,8,2800,2003,2800,6600
299500,3,2.5,2090,7163,3,8,2090,1989,2320,8634
995000,4,2.25,2340,13406,4,9,2340,1963,2340,10743
335000,4,1.75,1670,9472,3,7,1100,1960,1080,5195
280000,4,2.25,1990,7350,4,8,1180,1978,2030,7210
446000,4,2.25,2270,7800,3,7,1290,1977,1480,7280
1.5445e+006,4,2.75,4910,15139,4,10,2560,1964,3980,15139
325000,3,1,950,4500,4,6,950,1943,1140,4500
450000,3,1.75,1610,11200,3,7,1610,1955,1610,11200
322500,4,2.5,1940,7107,3,7,1940,2000,1850,5705
453000,3,1,1210,9473,5,7,1210,1955,1700,11465
655000,4,2.5,2570,4412,3,9,2570,2001,2460,5470
603000,3,2.25,1700,2800,5,7,1150,1926,1500,3400
235000,4,1,1610,24000,3,6,1610,1947,1270,9600
968933,4,3.5,4120,7304,3,11,3070,2006,2470,9600
1.015e+006,3,3.5,2880,11340,3,8,1690,1980,2530,11340
435000,4,2.25,1990,8548,3,8,1990,1973,2320,8926
242000,3,2,1260,8092,3,7,1260,1986,1950,8092
487000,6,3.25,4750,248600,4,8,4750,1947,2230,311610
810000,4,2.75,3010,10450,3,9,3010,1996,3010,10530
625000,3,2.5,2410,64073,4,8,1820,1976,2980,48760
165000,3,1.5,1280,7742,3,7,1280,1973,1566,7696
335000,3,1,2320,6750,3,7,1160,1960,1230,6075
286700,3,1,1220,6600,3,6,1220,1958,1100,6600
699000,2,1.5,1400,4050,4,8,1400,1954,1900,5940
280000,3,1.75,1590,7280,3,7,1140,1974,1590,9634
580000,4,2.5,2220,7064,3,8,2220,1988,2220,7451
754800,2,2.5,2770,7781,3,8,2770,2006,1870,5984
525000,4,2.5,2303,16801,3,8,2303,1995,2080,14013
562000,3,1.75,1600,10530,3,8,1600,1962,2590,8274
575000,4,1.75,1280,6060,3,7,860,1926,1490,4680
808900,5,2.5,2900,5901,3,9,2900,2006,3200,5775
992000,3,2.25,2950,15207,4,10,2070,1966,2950,22000
335000,3,2.5,1700,6698,3,7,1700,1997,2190,7346
473000,3,2.75,1050,7200,3,7,1050,1985,1860,9000
350000,4,2.75,2990,11210,4,8,1880,1977,2790,9858
1.6e+006,5,2.5,3100,5374,4,9,3100,1906,2180,5800
305500,3,1,1240,6090,4,7,1240,1950,1550,9096
306000,2,1,780,13500,4,7,780,1946,2200,67518
233000,2,2.25,850,1656,3,8,850,2001,850,1312
490000,3,1.75,1540,9000,3,8,1540,1971,1710,7488
445000,4,2.5,2280,42077,3,8,2280,1994,2280,36236
355000,3,2.25,2550,9674,3,7,1850,1959,2240,9674
360000,2,2,1770,7607,4,8,1770,1987,2090,7109
737500,3,1.75,2320,10900,3,7,2320,1935,1610,5800
985000,3,3.5,2600,11920,5,8,2600,1969,2430,10050
349950,2,3.25,1570,2031,3,8,1310,2006,1570,2039
520000,4,2.5,3060,7161,3,8,2860,2005,2950,6822
355950,4,2.5,1960,8540,3,7,1220,1955,1910,9120
485000,5,2.5,3270,6129,3,9,3270,2004,2980,5928
143000,3,1,1090,3315,4,6,1090,1969,960,3120
3.278e+006,2,1.75,6840,10000,3,11,4350,2001,3120,12300
355000,3,1,940,8512,4,7,940,1967,1060,8512
1.126e+006,5,3.5,3880,13885,4,9,2540,1979,3690,13885
200000,5,1.75,1770,15525,4,7,1770,1959,1370,10395
913000,4,2.5,3640,10576,3,11,3640,1999,3370,10351
1.6e+006,3,2.5,3160,12824,4,9,1820,1966,3390,11985
409900,2,2.5,1590,1845,3,9,1590,1997,2320,3174
265000,4,1,1290,6034,3,6,1050,1950,1060,6034
740000,5,3,3655,51836,5,8,2174,1955,2530,8606
306000,4,2.5,2490,8124,3,7,2490,2001,2760,6300
381000,3,2.5,1470,3999,3,7,1470,2003,1960,4444
1.22e+006,3,3.25,3960,6132,3,10,2600,1933,2730,5221
1.05e+006,3,3.5,3190,29982,4,8,2630,1941,2600,19878
408000,2,1,810,7440,5,6,810,1948,830,7500
739900,5,2.5,2980,5377,3,9,2980,2006,3150,6593
674250,4,2.5,2780,35000,4,9,2780,1985,2740,35072
438400,2,1,1340,8100,4,7,1340,1953,1700,8100
1.7e+006,5,5,4930,14649,3,11,4160,2000,3030,8479
703000,3,2,1360,5980,3,8,1360,1945,1520,4440
262000,3,1.75,1320,6530,4,7,1320,1989,1620,6817
353000,3,2,1210,14499,3,7,1210,1984,1570,15360
500000,4,2.5,1940,7607,3,8,1940,1995,2250,7600
1.28e+006,4,2.5,3160,4620,3,9,2020,1917,2790,5308
332000,4,2.5,1980,6566,3,8,1980,2004,2590,6999
824000,4,2.5,2320,14240,4,9,1620,1974,2810,13200
290000,4,2,1660,4788,3,7,1660,1968,1150,5000
700000,3,2.5,1660,1545,3,9,1400,2002,1820,2570
550000,2,1,1080,3420,4,7,780,1922,1380,3656
549000,2,1,1510,11165,4,7,1510,1921,2210,8851
1.865e+006,4,2.5,2950,43560,4,9,2550,1951,3260,41016
858000,4,2.25,3070,13720,3,9,3070,1978,3010,9657
345000,2,1,970,10423,3,7,970,1947,1200,7857
340000,4,1.75,2140,11651,3,8,2140,1930,2030,10978
1.215e+006,4,2.25,2570,9600,4,9,2570,1962,2570,13200
275000,3,2.25,1260,1488,3,7,1260,2009,1190,1095
405000,3,1,1220,7771,3,7,1220,1963,1420,7674
432500,3,2,1720,8145,5,7,1720,1949,1400,8138
236500,4,1,2140,4217,3,6,1320,1925,1720,5413
679000,4,1.5,1420,4923,4,8,1420,1928,1470,4923
543000,4,2.5,2060,8451,3,8,2060,1995,2060,9460
294000,3,1,1320,9520,3,7,990,1953,1460,10610
340500,3,1.75,1810,10463,4,7,1810,1969,1620,8551
1.012e+006,4,2.5,2980,16263,3,9,2980,1989,2730,10018
335000,2,2,1350,2560,3,8,1350,1976,1790,2560
425000,3,2,1540,8011,3,7,1540,1988,1630,7141
353000,3,2.5,2510,9240,4,8,2510,2001,2690,9240
540000,3,2.5,1670,5146,3,8,1670,1991,1940,5146
640000,5,3.5,3690,11928,3,9,2540,2006,2640,11928
339950,3,1,1320,11457,3,8,1320,1959,1900,9800
195000,3,1.75,1510,8400,2,7,980,1979,1500,10125
322000,3,1.75,1510,8400,2,7,980,1979,1500,10125
660000,4,1.75,1870,10450,3,8,1620,1978,2060,10450
280000,6,3,2400,9373,3,7,2400,1991,2060,7316
300000,6,3,2400,9373,3,7,2400,1991,2060,7316
207500,3,1,1170,8816,4,6,1170,1966,1200,9108
195000,3,1.5,1190,8726,3,7,1190,1956,1390,8741
700000,3,2,2080,3880,5,7,1160,1954,1330,3880
560000,4,1.75,2150,8555,4,7,1460,1982,1480,7405
260000,3,1.75,1580,7344,5,7,1580,1911,1580,6207
575000,3,1.75,1580,7344,5,7,1580,1911,1580,6207
475000,3,2.5,2370,3239,3,8,1950,2006,2520,3431
285000,3,1.75,1840,8601,3,7,920,1905,1390,7452
753888,4,2.5,2660,5500,3,9,2660,2003,3620,5500
650000,3,2.5,2190,3600,3,9,2190,2003,2300,3600
620000,3,2.25,1660,3478,4,7,1100,1929,1610,3478
526000,3,1.75,1780,37801,3,7,1300,1977,2380,47480
155000,2,1,700,5200,5,6,700,1952,1030,5200
342000,4,2,1570,11200,3,7,1120,1959,1570,11200
390000,3,1.75,1220,216332,3,7,1220,1981,1540,61419
685000,3,2.75,3150,219978,4,9,3000,1990,3180,218235
608000,4,2.5,2690,4736,3,7,2690,2001,2690,4791
179900,2,1,680,6400,3,6,680,1943,1240,7800
1.245e+006,6,3.25,3750,14150,5,9,2750,1936,2140,7968
166000,3,1,1010,11675,3,7,1010,1957,1370,10042
462000,3,1.5,1710,4500,3,8,1410,1928,1860,6000
545000,4,2.5,2090,6023,3,8,2090,1990,2090,6023
415000,3,1,1560,4500,3,7,1560,1903,1660,4500
269000,3,2.5,1560,4200,3,7,1560,2003,1560,4200
356500,4,2.5,2570,11473,3,8,2570,2008,2430,5997
225000,3,1,1010,7633,4,6,1010,1961,1190,8386
175000,2,1,1020,5130,4,6,1020,1948,1200,6497
549000,5,2.5,1710,9720,4,8,1710,1974,2270,9672
535000,3,2.75,2300,12197,3,8,2300,1989,1710,11220
627000,4,2.25,1990,7712,3,8,1210,1973,1720,7393
565000,3,2,2730,15677,3,9,2730,1976,2040,12209
392450,4,2,2195,2681,3,7,1060,1912,1710,1280
509000,2,2,1560,4675,3,8,1560,2006,1870,6361
340000,3,2.5,1400,4800,3,7,1200,1921,1440,3840
537000,3,2.5,1400,4800,3,7,1200,1921,1440,3840
865000,4,3,3690,9892,3,10,3690,1998,3430,11294
358000,2,1,1140,8340,3,7,1140,1948,1030,8149
595000,4,2.25,1920,3225,5,7,1300,1923,1960,3750
661000,4,2.5,2496,8058,3,9,2496,1998,2496,7757
419950,3,2.25,2280,8500,4,7,1680,1977,1890,7700
490000,4,3.5,3200,6420,3,9,3200,2006,3200,6291
525000,2,1,880,4000,3,7,880,1940,1310,4000
350000,3,2,1320,1298,3,7,1320,1995,1380,1503
552500,3,2.5,2450,3582,3,9,2450,2008,2490,5449
210000,3,1,1040,8970,4,6,1040,1961,1040,8450
390000,3,2.5,2480,53250,3,9,2480,1990,2510,36549
336800,5,1.75,1830,16650,3,7,1610,1958,1790,12743
465000,3,2.5,1440,4473,3,7,1440,2003,1650,3322
299900,4,2.5,1580,3632,3,7,1580,2011,1950,3800
715000,3,3.25,3230,5000,3,9,3230,2006,2670,3977
235000,4,2.5,1810,39639,3,7,1230,1970,1810,44866
276000,3,2.5,2495,4400,3,8,2495,2007,2434,4400
265000,4,1.5,1740,12728,4,7,1180,1964,1830,11125
425000,3,1.75,1680,3000,4,6,840,1900,1540,3700
313000,4,2.5,2460,10320,3,8,2460,1993,2210,9024
715000,3,2.5,3050,6000,3,8,1720,1984,2340,7200
265000,3,2.25,1630,10969,3,7,1630,1991,1410,7920
646000,3,2.75,2460,6413,3,9,2460,2004,2440,6092
175000,3,1,1030,6600,3,7,1030,1954,1220,9040
649000,3,2.5,3410,13809,4,10,2450,1973,3410,14245
785000,3,2.75,2310,5200,4,7,1520,1940,2310,5200
890000,4,2.75,2610,4400,5,8,1260,1920,1770,4400
612000,3,3,2330,10327,3,9,2330,1998,2200,4629
330000,4,2.5,2980,5674,3,8,2980,2003,2610,5495
493000,3,2.25,1790,11393,3,8,1790,1978,2290,11894
1.6e+006,4,2.25,2940,5735,3,9,1470,1957,2230,5659
1.62e+006,4,3,3900,9750,5,10,2520,1972,3410,9450
1.65e+006,4,3,3900,9750,5,10,2520,1972,3410,9450
499000,3,2.5,1750,2150,3,7,1230,1900,1410,3300
603500,6,2.75,2660,8400,5,8,1550,1962,2280,8400
530000,2,1.5,1580,3680,3,8,1280,1941,1730,3680
895000,5,2.5,2350,14197,4,8,1220,1962,2470,11629
267345,4,2.25,2510,8165,4,7,1610,1972,1940,8250
275000,3,2.5,1480,15639,3,8,1480,1987,1480,16454
439950,3,1.75,1720,223377,3,7,1240,1950,2530,221442
455000,3,2.25,1470,4653,4,7,1470,1985,1560,4119
630000,3,1.75,1540,6930,3,7,1250,1944,1760,6930
690000,3,2.5,2820,5001,3,9,2820,2004,2660,5001
212000,4,1.75,1250,12705,4,7,1250,1971,1390,8550
231500,4,2.25,2080,7526,4,7,1280,1985,1200,7500
1.2375e+006,4,3.25,5180,49936,4,10,5180,1991,4240,35363
378500,3,2.5,2860,43821,4,9,2860,1990,2370,65340
482000,4,2.5,2710,35868,3,9,2710,1989,2780,36224
